listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
33300588,01/04/2025,17,13,0.433,1047,79.6,80.5,17,2,1,10425,10308,135587
33300588,01/05/2025,18,13,0.419,1047,80.2,80.5,40,3,1,10452,10413,135943
28622122,01/03/2025,13,18,0.581,630,35.6,35,2,9,1,4498,4575,80957
28622122,01/11/2024,14,16,0.533,552,34.5,34.5,13,14,,4451,4451,71208
28622122,01/08/2025,28,3,0.097,126,39.6,42,1,3,1,5427,5116,16280
28622122,01/12/2024,12,19,0.613,657,34.5,34.6,8,4,1,4481,4468,85086
28622122,01/02/2025,28,0,0,0,34.7,,,,1,,4482,0
33300588,01/11/2024,11,19,0.633,1497,78.7,78.8,14,3,,10165,10152,193114
33300588,01/10/2024,17,14,0.452,1108,79.1,79.1,12,2,,10204,10204,142932
28622122,01/05/2025,26,5,0.161,189,38.7,37.8,,,1,4908,5025,24540
28622122,01/09/2024,20,10,0.333,348,34.6,34.8,12,5,,4495,4470,44955
28622122,01/06/2025,30,0,0,0,37.8,,,,1,,4884,0
33300588,01/08/2025,19,12,0.387,954,77.6,79.5,23,2,1,10272,10026,123260
28622122,01/07/2025,31,0,0,0,38.8,,,,1,,5013,0
33300588,01/03/2025,12,19,0.613,1500,78.9,78.9,18,2,1,10139,10139,192756
33300588,01/09/2024,4,26,0.867,2051,78.9,78.9,37,2,,10192,10192,264947
33300588,01/01/2025,8,23,0.742,1821,79.1,79.2,11,7,1,10230,10217,235218
33300588,01/07/2025,14,17,0.548,1366,79.2,80.4,33,1,1,10388,10233,176492
33300588,01/06/2025,14,16,0.533,1331,82.4,83.2,26,3,1,10750,10646,171970
28622122,01/10/2024,30,1,0.032,34,34.4,34,1,3,,4386,4438,4386
33300588,01/12/2024,18,13,0.419,1114,82.5,85.7,25,2,1,11099,10684,144270
39644624,01/10/2024,9,22,0.71,1101,49.8,50,6,4,,6450,6424,142029
18401756,01/10/2024,12,19,0.613,1795,94.5,94.5,54,1,,12191,12191,231556
39644624,01/07/2025,18,13,0.419,737,57.7,56.7,2,4,3,7326,7455,95223
18401756,01/06/2025,28,2,0.067,199,97.9,99.5,19,1,1,12856,12649,25712
18401756,01/08/2025,28,3,0.097,299,101.5,99.7,142,1,1,12882,13114,38632
18401756,01/01/2025,17,14,0.452,1304,93.1,93.1,112,1,1,12026,12026,168437
39644624,01/02/2025,7,21,0.75,1034,50.1,49.2,,,3,6355,6471,133559
39644624,01/09/2024,8,22,0.733,1087,49.4,49.4,8,9,,6381,6381,140418
18401756,01/09/2024,13,17,0.567,1612,94.9,94.8,32,1,,12246,12259,208238
18401756,01/07/2025,23,8,0.258,789,96.7,98.6,75,1,1,12739,12494,101942
39644624,01/05/2025,11,20,0.645,1055,53.8,52.8,25,10,3,6856,6985,136981
39644624,01/01/2025,12,19,0.613,948,50.2,49.9,48,18,3,6446,6484,122453
39644624,01/11/2024,9,21,0.7,1074,50.9,51.1,16,7,,6592,6566,138546
39644624,01/08/2025,15,16,0.516,964,61.9,60.2,9,19,3,7778,7998,124552
18401756,01/04/2025,21,9,0.3,810,89.1,90,12,2,1,11655,11539,104896
18401756,01/05/2025,13,18,0.581,1581,87.7,87.8,18,2,1,11400,11387,205277
18401756,01/02/2025,13,15,0.536,1402,93.6,93.5,19,2,1,12077,12090,181093
18401756,01/11/2024,17,13,0.433,1258,96.2,96.8,23,1,,12487,12410,162282
18401756,01/03/2025,22,9,0.29,847,93.7,94.1,53,1,1,12092,12041,108843
18401756,01/12/2024,0,31,1,2969,95.8,95.8,137,6,1,12407,12407,384504
39644624,01/03/2025,5,26,0.839,1334,51.2,51.3,10,13,3,6592,6579,171424
39644624,01/06/2025,10,20,0.667,1118,57.3,55.9,52,10,3,7222,7403,144450
39644624,01/04/2025,0,30,1,1477,49.2,49.2,7,30,3,6371,6371,191273
39644624,01/12/2024,14,17,0.548,964,55.9,56.7,23,4,3,7343,7239,124844
19062863,01/03/2025,29,2,0.065,110,56.4,55,14,2,2,7068,7248,14135
19062863,01/06/2025,27,3,0.1,188,63.8,62.7,1,3,2,8101,8243,24290
19062863,01/12/2024,31,0,0,0,55.4,,,,,,7175,0
19062863,01/05/2025,16,15,0.484,883,59.1,58.9,16,15,2,7648,7674,114649
19062863,01/10/2024,31,0,0,0,55.5,,,,,,7160,0
19062863,01/11/2024,30,0,0,0,55.3,,,,,,7134,0
19062863,01/09/2024,30,0,0,0,55,,,,,,7105,0
19062863,01/02/2025,18,10,0.357,546,55,54.6,1,10,2,7053,7104,70526
19062863,01/04/2025,28,2,0.067,114,56.9,57,11,2,2,7382,7369,14763
19062863,01/08/2025,17,14,0.452,888,64.2,63.4,79,4,2,8192,8295,114733
19062863,01/07/2025,18,13,0.419,833,63.1,64.1,47,2,2,8282,8153,107627
19062863,01/01/2025,12,19,0.613,1033,54.4,54.4,30,19,2,7027,7027,133432
19007323,01/07/2025,31,0,0,0,51.3,,,,3,,6628,0
19007323,01/05/2025,31,0,0,0,57.8,,,,3,,7505,0
19007323,01/03/2025,31,0,0,0,48,,,,3,,6168,0
19007323,01/02/2025,28,0,0,0,47.8,,,,3,,6174,0
19007323,01/06/2025,30,0,0,0,51.6,,,,3,,6667,0
19007323,01/01/2025,31,0,0,0,47.8,,,,3,,6174,0
19007323,01/11/2024,24,6,0.2,288,48.3,48,23,6,,6192,6231,37152
19007323,01/10/2024,25,6,0.194,289,47.9,48.2,1,6,,6218,6179,37281
19007323,01/08/2025,31,0,0,0,51.4,,,,3,,6641,0
19007323,01/12/2024,31,0,0,0,48.2,,,,,,6242,0
19007323,01/04/2025,30,0,0,0,50.8,,,,3,,6579,0
19007323,01/09/2024,30,0,0,0,47.9,,,,,,6188,0
19883665,01/04/2025,8,22,0.733,1406,65.6,63.9,1,22,2,8275,8495,182078
38694004,01/08/2025,13,18,0.581,315,17.2,17.5,1,5,1,2261,2222,40699
38694004,01/11/2024,30,0,0,0,23.1,,,,,,2980,0
19883665,01/10/2024,6,25,0.806,841,33.9,33.6,1,25,,4334,4373,108489
38694004,01/07/2025,20,11,0.355,190,17.4,17.3,2,3,1,2235,2248,24549
19883665,01/01/2025,31,0,0,0,42.6,,,,2,,5503,0
38694004,01/06/2025,22,8,0.267,154,19.1,19.2,6,2,1,2481,2468,19897
38694004,01/09/2024,30,0,0,0,23.9,,,,,,3087,0
38694004,01/05/2025,12,19,0.613,399,20.2,21,8,9,1,2727,2623,51806
19883665,01/08/2025,31,0,0,0,90.5,,,,2,,11693,0
19883665,01/06/2025,21,9,0.3,640,75.9,71.1,1,9,2,9186,9807,82690
38694004,01/04/2025,20,10,0.333,243,21.1,24.3,1,5,1,3147,2732,31469
19883665,01/03/2025,29,2,0.065,108,49.9,54,41,16,2,6939,6412,13878
38694004,01/12/2024,31,0,0,0,25.7,,,,,,3328,0
19883665,01/12/2024,17,14,0.452,467,34.5,33.4,84,13,2,4326,4468,60479
38694004,01/10/2024,31,0,0,0,23.4,,,,,,3019,0
19883665,01/09/2024,16,14,0.467,487,34.7,34.8,,,,4495,4483,62910
19883665,01/05/2025,8,23,0.742,1812,78.6,78.8,1,9,2,10231,10205,235270
38694004,01/03/2025,11,20,0.645,517,25.9,25.9,4,5,1,3328,3328,66436
19883665,01/02/2025,28,0,0,0,54.2,,,,2,,7001,0
19883665,01/11/2024,24,6,0.2,208,34.4,34.7,1,3,,4476,4438,26832
38694004,01/01/2025,24,7,0.226,182,25.9,26,1,1,1,3358,3345,23509
19883665,01/07/2025,31,0,0,0,82.5,,,,2,,10659,0
38694004,01/02/2025,22,6,0.214,160,27.4,26.7,1,2,1,3449,3539,20667
40993682,01/09/2024,30,0,0,0,62,,,,,,8009,0
40993682,01/06/2025,30,0,0,0,54.1,,,,1,,6990,0
5234165,01/12/2024,31,0,0,0,31.2,,,,,,4041,0
5234165,01/10/2024,31,0,0,0,30.7,,,,,,3960,0
40993682,01/01/2025,25,6,0.194,365,61.1,60.8,1,6,1,7854,7892,47147
5234165,01/02/2025,22,6,0.214,185,31.1,30.8,1,6,2,3978,4017,23896
5234165,01/11/2024,30,0,0,0,31.9,,,,,,4115,0
40993682,01/11/2024,9,21,0.7,1193,58,56.8,27,11,,7327,7482,153897
40993682,01/12/2024,26,5,0.161,262,57.1,52.4,,,,6786,7395,33931
40993682,01/08/2025,31,0,0,0,53.1,,,,1,,6861,0
40993682,01/04/2025,30,0,0,0,53.6,,,,1,,6941,0
40993682,01/07/2025,31,0,0,0,61,,,,1,,7881,0
5234165,01/06/2025,26,4,0.133,121,29.7,30.2,19,3,2,3902,3837,15634
40993682,01/10/2024,22,9,0.29,476,58.5,52.9,1,6,,6824,7547,61404
40993682,01/03/2025,31,0,0,0,50.9,,,,1,,6541,0
5234165,01/05/2025,20,11,0.355,366,30.7,33.3,2,6,2,4324,3986,47521
5234165,01/01/2025,23,8,0.258,243,30.6,30.4,50,8,2,3927,3953,31388
5234165,01/08/2025,31,0,0,0,30.5,,,,2,,3941,0
5234165,01/03/2025,19,12,0.387,373,30.6,31.1,1,14,2,3996,3932,47932
5234165,01/09/2024,18,12,0.4,370,30.8,30.8,1,12,,3979,3979,47796
40993682,01/02/2025,26,2,0.071,103,51.9,51.5,14,2,1,6652,6704,13304
40993682,01/05/2025,31,0,0,0,50.7,,,,1,,6583,0
5234165,01/07/2025,31,0,0,0,30,,,,2,,3876,0
5234165,01/04/2025,27,3,0.1,92,30.3,30.7,1,1,2,3976,3924,11914
33036168,01/10/2024,23,8,0.258,276,34.1,34.5,7,8,,4451,4399,35604
21006026,01/12/2024,30,1,0.032,70,70.8,70,98,3,,9065,9169,9065
33036168,01/02/2025,28,0,0,0,46.3,,,,1,,5980,0
33036168,01/05/2025,30,1,0.032,50,49.6,50,1,1,1,6492,6440,6492
33036168,01/09/2024,4,26,0.867,879,33.6,33.8,11,26,,4366,4340,113549
21006026,01/04/2025,30,0,0,0,69.7,,,,3,,9026,0
33036168,01/01/2025,3,28,0.903,1258,45,44.9,12,8,1,5800,5813,162496
21006026,01/10/2024,31,0,0,0,70.2,,,,,,9056,0
33036168,01/12/2024,12,19,0.613,650,33.9,34.2,14,2,1,4429,4390,84179
21006026,01/02/2025,16,12,0.429,834,69.8,69.5,146,12,3,8977,9016,107726
33036168,01/11/2024,23,7,0.233,235,34.1,33.6,2,3,,4334,4399,30315
21006026,01/06/2025,27,3,0.1,203,66.8,67.7,2,3,3,8747,8631,26228
33036168,01/08/2025,31,0,0,0,49.8,,,,1,,6434,0
21006026,01/05/2025,31,0,0,0,68.1,,,,3,,8842,0
33036168,01/07/2025,31,0,0,0,49.7,,,,1,,6421,0
21006026,01/09/2024,30,0,0,0,69.5,,,,,,8978,0
21006026,01/01/2025,18,13,0.419,899,69.9,69.2,110,5,3,8939,9029,116124
21006026,01/08/2025,31,0,0,0,68.6,,,,2,,8863,0
33036168,01/04/2025,24,6,0.2,296,48.6,49.3,1,3,1,6384,6294,38332
21006026,01/07/2025,31,0,0,0,68.7,,,,2,,8876,0
33036168,01/06/2025,7,23,0.767,1204,52.4,52.3,5,11,1,6757,6770,155561
21006026,01/03/2025,31,0,0,0,70.9,,,,3,,9111,0
21006026,01/11/2024,30,0,0,0,72.4,,,,,,9340,0
33036168,01/03/2025,25,6,0.194,273,46.4,45.5,60,6,1,5847,5963,35082
15764527,01/07/2025,26,5,0.161,300,59.5,60,15,1,1,7752,7688,38761
15764527,01/10/2024,31,0,0,0,59.7,,,,,,7701,0
2498391,01/01/2025,31,0,0,0,59.9,,,,2,,7737,0
15764527,01/11/2024,30,0,0,0,55.2,,,,,,7121,0
2498391,01/09/2024,20,10,0.333,608,60.4,60.8,68,5,,7854,7802,78541
2498391,01/12/2024,31,0,0,0,60.1,,,,,,7783,0
2498391,01/04/2025,30,0,0,0,60.3,,,,2,,7809,0
15764527,01/06/2025,6,24,0.8,1457,60.7,60.7,3,4,1,7843,7843,188250
2498391,01/07/2025,31,0,0,0,58.7,,,,2,,7584,0
2498391,01/03/2025,31,0,0,0,61.2,,,,2,,7864,0
15764527,01/05/2025,28,3,0.097,175,58.3,58.3,1,3,1,7570,7570,22722
15764527,01/09/2024,30,0,0,0,62.7,,,,,,8100,0
15764527,01/03/2025,19,12,0.387,608,50.6,50.7,,,1,6515,6502,78130
2498391,01/11/2024,27,3,0.1,183,61.3,61,,,,7869,7908,23607
2498391,01/02/2025,28,0,0,0,60.1,,,,2,,7763,0
2498391,01/05/2025,22,9,0.29,545,59.2,60.6,156,10,2,7868,7687,70763
2498391,01/06/2025,29,1,0.033,59,58.6,59,,,2,7623,7571,7623
15764527,01/02/2025,7,21,0.75,1061,50.5,50.5,13,16,1,6523,6523,137047
2498391,01/10/2024,24,7,0.226,421,61.5,60.1,91,10,,7753,7934,54309
15764527,01/04/2025,29,1,0.033,54,53.5,54,1,1,1,6993,6928,6993
15764527,01/12/2024,2,29,0.935,1511,52.2,52.1,18,17,1,6747,6760,195684
2498391,01/08/2025,25,6,0.194,353,59.3,58.8,56,6,2,7597,7662,45609
15764527,01/01/2025,17,14,0.452,736,51.5,52.6,2,2,1,6794,6652,95069
15764527,01/08/2025,15,16,0.516,996,63.2,62.2,59,10,1,8036,8166,128687
17698049,01/02/2025,28,0,0,0,250.3,,,,2,,32331,0
20969232,01/02/2025,26,2,0.071,79,40,39.5,24,1,1,5102,5167,10204
33026167,01/11/2024,30,0,0,0,117.2,,,,,,15119,0
33026167,01/08/2025,25,6,0.194,544,90.1,90.7,1,6,31,11719,11641,70287
20969232,01/05/2025,28,3,0.097,168,45.2,56,24,8,1,7271,5869,21813
33026167,01/03/2025,25,6,0.194,569,100.7,94.8,1,6,31,12182,12940,73119
33026167,01/05/2025,25,6,0.194,529,90,88.2,1,6,31,11452,11686,68685
17698049,01/12/2024,31,0,0,0,187,,,,,,24218,0
20969232,01/03/2025,28,3,0.097,117,39.3,39,31,1,1,5012,5050,15035
33026167,01/06/2025,24,6,0.2,525,89.7,87.5,1,6,31,11305,11590,67832
20969232,01/04/2025,27,3,0.1,121,40.2,40.3,42,1,1,5219,5206,15670
17698049,01/03/2025,31,0,0,0,231.9,,,,2,,29800,0
33026167,01/10/2024,29,2,0.065,260,113.4,130,1,2,,16770,14629,33540
17698049,01/06/2025,18,12,0.4,3710,308.3,309.2,1,12,2,39950,39833,479345
33026167,01/07/2025,25,6,0.194,534,89.2,89,1,6,31,11499,11525,68995
20969232,01/12/2024,26,5,0.161,238,41.9,47.6,34,3,1,6164,5426,30822
20969232,01/01/2025,26,5,0.161,214,40.1,42.8,4,3,1,5528,5180,27642
17698049,01/09/2024,30,0,0,0,191.2,,,,,,24699,0
20969232,01/06/2025,10,20,0.667,951,53.1,47.5,147,7,1,6137,6861,122873
20969232,01/09/2024,30,0,0,0,39.6,,,,,,5116,0
33026167,01/12/2024,25,6,0.194,720,117.1,120,1,6,,15541,15165,93245
17698049,01/10/2024,31,0,0,0,189,,,,,,24381,0
33026167,01/02/2025,22,6,0.214,557,95.5,92.8,1,6,31,11987,12336,71946
33026167,01/01/2025,31,0,0,0,108.7,,,,31,,14041,0
17698049,01/05/2025,31,0,0,0,301.3,,,,2,,39121,0
17698049,01/04/2025,30,0,0,0,292.4,,,,2,,37866,0
17698049,01/01/2025,31,0,0,0,215.6,,,,2,,27849,0
33026167,01/09/2024,21,9,0.3,890,101.5,98.9,20,4,,12776,13112,114970
20969232,01/08/2025,27,4,0.129,200,46.2,50,63,1,1,6460,5969,25841
17698049,01/07/2025,31,0,0,0,302.8,,,,2,,39123,0
20969232,01/07/2025,31,0,0,0,45.8,,,,1,,5918,0
20969232,01/10/2024,18,13,0.419,515,39.5,39.6,17,4,,5108,5096,66435
17698049,01/08/2025,31,0,0,0,305.8,,,,2,,39510,0
17698049,01/11/2024,30,0,0,0,189.7,,,,,,24471,0
33026167,01/04/2025,24,6,0.2,532,93.5,88.7,1,6,31,11487,12108,68894
20969232,01/11/2024,23,7,0.233,279,40,39.9,29,7,,5147,5160,35991
32379617,01/12/2024,26,5,0.161,641,127.2,128.2,6,1,,16603,16473,83014
40550579,01/10/2024,31,0,0,0,20.7,,,,,,2670,0
32379617,01/02/2025,27,1,0.036,131,137.5,131,63,1,1,16921,17761,16921
32379617,01/11/2024,30,0,0,0,129,,,,,,16641,0
32379617,01/09/2024,30,0,0,0,127.8,,,,,,16509,0
40550579,01/01/2025,31,0,0,0,17.6,,,,2,,2273,0
40550579,01/07/2025,31,0,0,0,17.1,,,,2,,2209,0
40550579,01/03/2025,31,0,0,0,18.5,,,,2,,2377,0
40550579,01/05/2025,31,0,0,0,17.5,,,,2,,2272,0
32379617,01/05/2025,31,0,0,0,121.9,,,,1,,15828,0
40550579,01/02/2025,28,0,0,0,18.3,,,,2,,2364,0
32379617,01/04/2025,30,0,0,0,123.5,,,,1,,15993,0
32379617,01/08/2025,24,7,0.226,827,117.4,118.1,154,1,1,15259,15169,106851
40550579,01/12/2024,31,0,0,0,17.9,,,,,,2318,0
32379617,01/06/2025,25,5,0.167,600,120.1,120,7,2,1,15504,15517,77522
32379617,01/07/2025,19,12,0.387,1419,117.1,118.2,58,2,1,15272,15130,183340
40550579,01/09/2024,25,5,0.167,95,19.4,19,1,5,,2454,2506,12272
40550579,01/11/2024,20,10,0.333,177,19.2,17.7,1,10,,2283,2477,22833
32379617,01/03/2025,29,2,0.065,271,133.7,135.5,84,2,1,17412,17181,34825
32379617,01/01/2025,27,4,0.129,540,137,135,25,1,1,17438,17696,69752
40550579,01/06/2025,30,0,0,0,17.6,,,,2,,2274,0
40550579,01/04/2025,30,0,0,0,17.5,,,,2,,2266,0
32379617,01/10/2024,31,0,0,0,129.4,,,,,,16693,0
40550579,01/08/2025,31,0,0,0,17.4,,,,2,,2248,0
39015348,01/03/2025,31,0,0,0,28.4,,,,1,,3650,0
32054402,01/10/2024,0,31,1,1573,50.7,50.7,,,,6540,6540,202917
25347851,01/04/2025,30,0,0,0,10.2,,,,2,,1321,0
30005470,01/01/2025,0,31,1,2689,86.7,86.7,11,3,2,11199,11199,347338
30005470,01/10/2024,31,0,0,0,87.1,,,,,,11236,0
30005470,01/11/2024,30,0,0,0,87.1,,,,,,11236,0
32054402,01/02/2025,28,0,0,0,48,,,,1,,6200,0
40074444,01/09/2024,30,0,0,0,19.9,,,,,,2571,0
39015348,01/04/2025,30,0,0,0,29,,,,1,,3756,0
39015348,01/12/2024,12,19,0.613,511,27,26.9,5,4,,3484,3497,66178
41825730,01/04/2025,30,0,0,0,55.6,,,,1,,7200,0
39015348,01/05/2025,31,0,0,0,28.3,,,,1,,3674,0
39015348,01/01/2025,28,3,0.097,85,27.6,28.3,1,1,1,3656,3565,10979
32041309,01/05/2025,31,0,0,0,31,,,,2,,4025,0
30005470,01/07/2025,31,0,0,0,91.9,,,,2,,11874,0
32054402,01/05/2025,31,0,0,0,47.4,,,,1,,6154,0
32041309,01/02/2025,21,7,0.25,210,30.1,30,1,1,2,3875,3888,27125
32041309,01/01/2025,31,0,0,0,29.9,,,,2,,3862,0
34573425,01/08/2025,18,13,0.419,1579,122.3,121.5,131,1,1,15698,15802,204012
41825730,01/01/2025,31,0,0,0,52.7,,,,1,,6807,0
41825730,01/03/2025,31,0,0,0,52.5,,,,1,,6746,0
41825730,01/10/2024,31,0,0,0,52.9,,,,,,6824,0
41825730,01/07/2025,31,0,0,0,58.6,,,,1,,7571,0
34573425,01/01/2025,24,7,0.226,916,127.5,130.9,25,1,1,16908,16469,118320
25347851,01/02/2025,23,5,0.179,51,10,10.2,,,2,1318,1292,6588
32054402,01/08/2025,31,0,0,0,46.3,,,,1,,5982,0
32054402,01/06/2025,30,0,0,0,47.4,,,,1,,6124,0
34573425,01/02/2025,23,5,0.179,620,123.9,124,17,2,1,16017,16004,80084
34573425,01/06/2025,16,14,0.467,2188,154.3,156.3,52,2,1,20195,19936,282697
32054402,01/12/2024,18,13,0.419,602,46.1,46.3,1,18,1,5996,5970,77963
32054402,01/07/2025,31,0,0,0,46.6,,,,1,,6021,0
32054402,01/09/2024,29,1,0.033,49,50.1,49,6,45,,6330,6472,6330
39015348,01/10/2024,31,0,0,0,27.8,,,,,,3586,0
32041309,01/04/2025,17,13,0.433,400,30.7,30.8,4,6,2,3989,3976,51800
25347851,01/09/2024,30,0,0,0,10,,,,,,1292,0
32041309,01/12/2024,17,14,0.452,416,29.8,29.7,1,7,,3846,3859,53875
32041309,01/07/2025,4,27,0.871,869,32.9,32.2,30,13,2,4160,4251,112278
41825730,01/12/2024,31,0,0,0,53.3,,,,1,,6903,0
34573425,01/07/2025,20,11,0.355,1470,130.5,133.6,111,1,1,17262,16861,189929
25347851,01/11/2024,26,4,0.133,44,10.4,11,49,4,,1419,1342,5676
25347851,01/10/2024,31,0,0,0,9.9,,,,,,1277,0
25347851,01/05/2025,26,5,0.161,54,10.7,10.8,1,5,2,1402,1389,7011
30005470,01/06/2025,30,0,0,0,88.6,,,,2,,11447,0
25347851,01/06/2025,30,0,0,0,11,,,,2,,1421,0
34573425,01/10/2024,26,5,0.161,670,131.7,134,32,2,,17286,16989,86430
32041309,01/10/2024,13,18,0.581,536,29.9,29.8,2,5,,3844,3857,69144
40074444,01/08/2025,25,6,0.194,121,19.7,20.2,39,6,1,2610,2545,15634
39015348,01/06/2025,30,0,0,0,28,,,,1,,3618,0
40074444,01/03/2025,31,0,0,0,20.1,,,,1,,2583,0
41825730,01/02/2025,25,3,0.107,159,52.5,53,1,3,1,6846,6781,20538
40074444,01/12/2024,22,9,0.29,185,20.2,20.6,1,9,,2668,2616,23959
25347851,01/01/2025,0,31,1,320,10.3,10.3,,,2,1330,1330,41334
25347851,01/07/2025,31,0,0,0,10.7,,,,2,,1382,0
34573425,01/09/2024,24,6,0.2,852,139.6,142,13,1,,18344,18033,110061
34573425,01/12/2024,24,7,0.226,919,126.6,131.3,13,2,,17004,16395,119016
30005470,01/08/2025,25,6,0.194,555,91.2,92.5,98,6,2,11951,11783,71708
30005470,01/02/2025,21,7,0.25,604,86.8,86.3,8,3,2,11147,11212,78017
30005470,01/03/2025,8,23,0.742,1993,86.7,86.7,1,11,2,11141,11141,256108
32041309,01/06/2025,26,4,0.133,124,32.3,31,29,2,2,4005,4173,16021
32054402,01/01/2025,26,5,0.161,232,46.5,46.4,,,1,5993,6006,29967
40074444,01/10/2024,31,0,0,0,20.1,,,,,,2593,0
34573425,01/03/2025,21,10,0.323,1447,144.6,144.7,26,2,1,18595,18582,185945
41825730,01/06/2025,30,0,0,0,66.4,,,,1,,8579,0
32041309,01/08/2025,10,21,0.677,660,31.4,31.4,8,7,2,4057,4057,85274
41825730,01/11/2024,24,6,0.2,325,54,54.2,19,6,,6992,6966,41925
30005470,01/05/2025,31,0,0,0,88.1,,,,2,,11439,0
39015348,01/09/2024,22,8,0.267,225,28,28.1,3,2,,3630,3617,29065
25347851,01/08/2025,31,0,0,0,10.3,,,,2,,1331,0
40074444,01/04/2025,30,0,0,0,20.1,,,,1,,2603,0
34573425,01/05/2025,24,7,0.226,1092,156.2,156,19,1,1,20255,20281,141785
39015348,01/07/2025,31,0,0,0,28.4,,,,1,,3669,0
40074444,01/05/2025,31,0,0,0,20,,,,1,,2597,0
25347851,01/12/2024,12,19,0.613,212,11,11.2,66,27,,1450,1425,27455
41825730,01/08/2025,31,0,0,0,61,,,,1,,7881,0
30005470,01/09/2024,30,0,0,0,87.5,,,,,,11303,0
32041309,01/03/2025,26,5,0.161,151,29.9,30.2,1,5,2,3881,3842,19404
40074444,01/11/2024,30,0,0,0,20.3,,,,,,2619,0
39015348,01/02/2025,28,0,0,0,27.6,,,,1,,3565,0
34573425,01/11/2024,12,18,0.6,2184,121.5,121.3,32,4,,15648,15674,281737
32041309,01/09/2024,30,0,0,0,30,,,,,,3875,0
41825730,01/09/2024,29,1,0.033,54,52.9,54,3,1,,6976,6834,6976
32054402,01/11/2024,17,13,0.433,637,48.6,49,,,,6321,6269,82173
34573425,01/04/2025,21,9,0.3,1323,152.7,147,43,2,1,19037,19775,171330
40074444,01/06/2025,19,11,0.367,223,20.2,20.3,1,11,1,2623,2610,28812
32054402,01/03/2025,31,0,0,0,47.6,,,,1,,6117,0
39015348,01/11/2024,19,11,0.367,293,26.8,26.6,1,11,,3431,3457,37797
41825730,01/05/2025,31,0,0,0,60.9,,,,1,,7907,0
40074444,01/01/2025,22,9,0.29,180,19.9,20,28,4,1,2583,2570,23251
32054402,01/04/2025,30,0,0,0,47.6,,,,1,,6164,0
32041309,01/11/2024,28,2,0.067,60,30.1,30,,,,3870,3883,7740
30005470,01/04/2025,14,16,0.533,1360,85.6,85,21,8,2,11008,11085,176121
40074444,01/02/2025,28,0,0,0,19.9,,,,1,,2570,0
25347851,01/03/2025,31,0,0,0,9.8,,,,2,,1259,0
30005470,01/12/2024,9,22,0.71,2065,92.5,93.9,78,16,,12161,11979,267430
40074444,01/07/2025,31,0,0,0,19.8,,,,1,,2558,0
39015348,01/08/2025,31,0,0,0,28.1,,,,1,,3631,0
41159520,01/01/2025,31,0,0,0,15.7,,,,,,2028,0
41159520,01/05/2025,31,0,0,0,13.3,,,,,,1727,0
41159520,01/09/2024,30,0,0,0,13.8,,,,,,1783,0
9494739,01/06/2025,28,2,0.067,75,40.8,37.5,6,2,2,4845,5272,9690
41159520,01/08/2025,31,0,0,0,13.4,,,,2,,1731,0
41159520,01/10/2024,31,0,0,0,14.5,,,,,,1871,0
41159520,01/11/2024,30,0,0,0,15.6,,,,,,2012,0
9494739,01/07/2025,26,5,0.161,208,41,41.6,33,1,2,5375,5297,26874
9494739,01/01/2025,1,30,0.968,1068,35.6,35.6,,,2,4598,4598,137953
9494739,01/09/2024,24,6,0.2,216,36,36,48,1,,4650,4650,27903
9494739,01/02/2025,10,18,0.643,641,35.8,35.6,28,8,2,4598,4624,82796
9494739,01/08/2025,31,0,0,0,39,,,,2,,5039,0
41159520,01/12/2024,31,0,0,0,15.7,,,,,,2033,0
41159520,01/02/2025,28,0,0,0,15.7,,,,,,2028,0
41159520,01/06/2025,27,3,0.1,41,13.2,13.7,1,3,,1770,1705,5297
41159520,01/03/2025,31,0,0,0,15.6,,,,,,2005,0
41159520,01/07/2025,18,13,0.419,167,13.2,12.8,1,13,2,1654,1705,21577
41159520,01/04/2025,30,0,0,0,14.2,,,,,,1839,0
9494739,01/12/2024,0,31,1,1106,35.7,35.7,,,2,4623,4623,143234
9494739,01/11/2024,2,28,0.933,1011,36.1,36.1,13,89,,4657,4657,130419
9494739,01/04/2025,27,3,0.1,111,37,37,6,9,2,4792,4792,14375
9494739,01/05/2025,17,14,0.452,521,39.2,37.2,34,8,2,4830,5090,67647
9494739,01/03/2025,16,15,0.484,539,35.7,35.9,12,7,2,4613,4588,69264
9494739,01/10/2024,19,12,0.387,431,36,35.9,22,4,,4631,4644,55599
41071183,01/09/2024,30,0,0,0,123.4,,,,,,15941,0
28248676,01/01/2025,31,0,0,0,15.3,,,,5,,1976,0
3956790,01/07/2025,26,5,0.161,146,29.8,29.2,13,1,2,3773,3850,18864
28248676,01/03/2025,31,0,0,0,16.3,,,,5,,2095,0
3956790,01/11/2024,30,0,0,0,41.7,,,,,,5379,0
3956790,01/03/2025,31,0,0,0,37.7,,,,2,,4845,0
3956790,01/02/2025,28,0,0,0,40.7,,,,2,,5257,0
41071183,01/11/2024,30,0,0,0,136.9,,,,,,17660,0
28248676,01/12/2024,18,13,0.419,202,15.4,15.5,1,13,,2007,1994,26160
41071183,01/01/2025,25,6,0.194,825,130.1,137.5,,,1,17761,16805,106565
41071183,01/12/2024,14,17,0.548,2432,140.6,143.1,22,23,1,18532,18209,314959
